row_number,labels,labels_predict
6875,0.573316311263794,1
6876,0.811409843397269,1
6877,0.6033620896594578,1
6878,0.5675355771815165,1
6879,0.5420912243330297,1
6880,0.6104772531446858,1
6881,0.2965867969746746,0
6882,0.5885405934711382,1
6883,0.4253867656555552,0
6884,0.5391073977698644,1
6885,0.6364134437251405,1
6886,0.32496068472819195,0
6887,0.4439834563215949,0
6888,0.2628526169803011,0
6889,0.6077363862691492,1
6890,0.2925352917604107,0
6891,0.6619824761171053,1
6892,0.6852910070048939,1
6893,0.18484908034026443,0
6894,0.24678863439756604,0
6895,0.10223206040478151,0
6896,0.3892021178383032,0
6897,0.5210470271421311,1
6898,0.5406820826077783,1
6899,0.2407842233583655,0
6900,0.3060646531746614,0
6901,0.4189168016411396,0
6902,0.5891120653922656,1
6903,0.5164331370921851,1
6904,0.34447801436567105,0
6905,0.3062517660083906,0
6906,0.6548133879182126,1
6907,0.6012981015831783,1
6908,0.36208259523910996,0
6909,0.20982709230598443,0
6910,0.5367981298064955,1
6911,0.7620851335421956,1
6912,0.41781369609466795,0
6913,0.6872923222354816,1
6914,0.4587379827012301,0
6915,0.3791785491147298,0
6916,0.6523759811274388,1
6917,0.2020452589255825,0
6918,0.3756439996416619,0
6919,0.5132426344968996,1
6920,0.6058706341615869,1
6921,0.5048881063161018,1
6922,0.5495717057735672,1
6923,0.33906760342624814,0
6924,0.40951918615801625,0
6925,0.46095936959876077,0
6926,0.2563354770407364,0
6927,0.2743651523497783,0
6928,0.519691546022542,1
6929,0.2572051960385829,0
6930,0.35335322238658606,0
6931,0.4670049246109705,0
6932,0.5233018819166328,1
6933,0.3759624139752837,0
6934,0.25287509253571594,0
6935,0.5821439853382293,1
6936,0.3963439957845821,0
6937,0.37284033640617836,0
6938,0.4923001795077987,0
6939,0.42408454323017913,0
6940,0.6088834844287455,1
6941,0.3521464083065884,0
6942,0.278700722392321,0
6943,0.344253027080696,0
6944,0.3737410321105868,0
6945,0.39425840597458317,0
6946,0.45931244699583684,0
6947,0.6534417426918867,1
6948,0.40389096580098105,0
6949,0.29621665873195235,0
6950,0.24847514865088652,0
6951,0.4756803584675453,0
6952,0.12689517121713317,0
6953,0.49952413442450794,0
6954,0.35081002630096514,0
6955,0.4855275737136755,0
6956,0.6748074512598046,1
6957,0.4345501340183801,0
6958,0.42979021819641094,0
6959,0.6190321264643748,1
6960,0.3946418093469874,0
6961,0.11229231379624699,0
6962,0.4121845437088829,0
6963,0.24611602885307618,0
6964,0.15483721037692122,0
6965,0.47285722571192695,0
6966,0.2988859723139097,0
6967,0.5874304511317375,1
6968,0.3606482354134425,0
6969,0.8199901663832283,1
6970,0.6742454730505105,1
6971,0.6085292879788897,1
6972,0.6471020348725858,1
6973,0.4957632239794555,0
6974,0.4442236497470717,0
6975,0.3328104488305061,0
6976,0.364733944458871,0
6977,0.3225188240325473,0
6978,0.6103246037857737,1
6979,0.5758790269997948,1
6980,0.6381358625268354,1
6981,0.642443092173849,1
6982,0.4589365121018868,0
6983,0.46032916219226655,0
6984,0.6468133327311862,1
6985,0.3486669986887886,0
6986,0.5159825573151505,1
6987,0.40489669253578797,0
6988,0.42045467352171284,0
6989,0.5846067665317635,1
6990,0.20205722437271936,0
6991,0.5372229652944817,1
6992,0.47546451976074267,0
6993,0.3293266987559292,0
6994,0.34879012973176593,0
6995,0.2768489269178219,0
6996,0.7650992906593722,1
6997,0.5385467254331252,1
6998,0.2598993631016664,0
6999,0.6512400712222488,1
7000,0.6746230431216602,1
7001,0.718690952223451,1
7002,0.4864235916764302,0
7003,0.8027684373247532,1
7004,0.5812536853566576,1
7005,0.30043097189298357,0
7006,0.19713542652289864,0
7007,0.5803241786955307,1
7008,0.6400501158667491,1
7009,0.6145566508005224,1
7010,0.5530441870766084,1
7011,0.38262617561874557,0
7012,0.4915533506446991,0
7013,0.6010093277621966,1
7014,0.43869893052306425,0
7015,0.5197836708639564,1
7016,0.734699053150677,1
7017,0.507217201276487,1
7018,0.5706134210628623,1
7019,0.5357975369152485,1
7020,0.4063114619007211,0
7021,0.27480742863052277,0
7022,0.3323368148799762,0
7023,0.6374115403225221,1
7024,0.6473962887630893,1
7025,0.5089720880329283,1
7026,0.3274186820487795,0
7027,0.5184261400636723,1
7028,0.707467022861625,1
7029,0.564087799119155,1
7030,0.22419826297695508,0
7031,0.35352207733033475,0
7032,0.41753013921975146,0
7033,0.33642903414153974,0
7034,0.20903972678790145,0
7035,0.48733050873337175,0
7036,0.47600983635067284,0
7037,0.668130111850929,1
7038,0.26088191926832827,0
7039,0.3268559450110691,0
7040,0.3210868430362679,0
7041,0.6445147835417844,1
7042,0.5492813594548709,1
7043,0.3556344923004848,0
7044,0.37800017554823373,0
7045,0.7295288297226932,1
7046,0.4420656066655476,0
7047,0.6698297985645404,1
7048,0.21153043884456368,0
7049,0.5831467901259952,1
7050,0.35179200449341863,0
7051,0.4131832891296937,0
7052,0.7079163512577418,1
7053,0.27364859172305334,0
7054,0.6443140587678414,1
7055,0.5142156687252489,1
7056,0.6766544207258476,1
7057,0.28769032854214327,0
7058,0.4327308233792168,0
7059,0.8098932630719314,1
7060,0.40925067902291734,0
7061,0.5705555771799068,1
7062,0.23111164916442622,0
7063,0.7028679487797823,1
7064,0.5426225422740169,1
7065,0.3286549624441148,0
7066,0.46561723729932464,0
7067,0.47611820349281236,0
7068,0.21701979271284544,0
7069,0.6788746911893775,1
7070,0.5601201717530526,1
7071,0.7747286802884009,1
7072,0.21110983233108152,0
7073,0.8262375467080948,1
7074,0.6055572189995394,1
7075,0.43615203080179743,0
7076,0.43666302339295127,0
7077,0.3605145940798708,0
7078,0.2508855915942278,0
7079,0.6402017400121067,1
7080,0.4741326075067267,0
7081,0.42983174890735154,0
7082,0.5387582771069087,1
7083,0.5862245355159953,1
7084,0.6983325427944277,1
7085,0.30387347475139015,0
7086,0.45254051279494406,0
7087,0.15050562759974082,0
7088,0.32273141499172864,0
7089,0.5613122088727344,1
7090,0.5367104081049893,1
7091,0.18802129128919445,0
7092,0.47774979688358454,0
7093,0.22104775847711222,0
7094,0.45514159833136303,0
7095,0.6385135188511776,1
7096,0.16749190833069422,0
7097,0.47905742666200407,0
7098,0.11215611623750786,0
7099,0.529597853060065,1
7100,0.26094055328568677,0
7101,0.3629946758820329,0
7102,0.4911925665157149,0
7103,0.7918701231273545,1
7104,0.3392388810953705,0
7105,0.6122301213056167,1
7106,0.7992677164618377,1
7107,0.3663270796608544,0
7108,0.6745021555742375,1
7109,0.4621772044603192,0
7110,0.2912568301817314,0
7111,0.6550761046652785,1
7112,0.3548707010660771,0
7113,0.7643763351895412,1
7114,0.6697683806194638,1
7115,0.6277318432208698,1
7116,0.6558345363408629,1
7117,0.26167394724958903,0
7118,0.2367269380212732,0
7119,0.38986310115816264,0
7120,0.7821921108181535,1
7121,0.40295132596092,0
7122,0.7096390461502233,1
7123,0.41383685864038366,0
7124,0.5443274432662052,1
7125,0.3369446146266453,0
7126,0.3118317201809521,0
7127,0.22202549508447614,0
7128,0.5838268650612395,1
7129,0.5173009463276437,1
7130,0.4068437214195817,0
7131,0.464075876667911,0
7132,0.7285820626539058,1
7133,0.3381208609101954,0
7134,0.5712185333695312,1
7135,0.6314316288275917,1
7136,0.3745694871939815,0
7137,0.574229780893921,1
7138,0.3066476697587838,0
7139,0.7408057133164632,1
7140,0.5732561166305556,1
7141,0.38093280389479506,0
7142,0.4479845474481912,0
7143,0.29328790668606486,0
7144,0.41925584065938987,0
7145,0.46731590769998865,0
7146,0.6774946857171397,1
7147,0.7167783053577808,1
7148,0.5302193719165776,1
7149,0.6800585912443623,1
7150,0.5406662552200576,1
7151,0.5718321926506086,1
7152,0.33858479748416714,0
7153,0.4378545403469715,0
7154,0.7223529808305745,1
7155,0.28809535983800677,0
7156,0.6802575642706661,1
7157,0.5418617018720865,1
7158,0.351892913891224,0
7159,0.3307068554782534,0
7160,0.641094084473627,1
7161,0.795886409706966,1
7162,0.6493198474398987,1
7163,0.5716086803289439,1
7164,0.14159742803622638,0
7165,0.43991542131711,0
7166,0.15942742804446056,0
7167,0.5801874253120067,1
7168,0.5542977519227945,1
7169,0.2813634977060123,0
7170,0.47237568477255787,0
7171,0.5953953228855691,1
7172,0.33914909305270485,0
7173,0.6229083659599307,1
7174,0.23252886503316383,0
7175,0.6895798573330748,1
7176,0.3061662395395684,0
7177,0.602664565232145,1
7178,0.5017534818026013,1
7179,0.29447973374554215,0
7180,0.4895958466104455,0
7181,0.19427266920175837,0
7182,0.6356052848141803,1
7183,0.432598308010546,0
7184,0.5275369749233111,1
7185,0.7128248700136557,1
7186,0.2721813487106215,0
7187,0.30058041819450787,0
7188,0.8055929891212633,1
7189,0.5393753591001802,1
7190,0.46143777282514753,0
7191,0.27693894759155674,0
7192,0.6960410596789963,1
7193,0.43046290473039783,0
7194,0.27787478314604497,0
7195,0.7098180021243837,1
7196,0.5430899991306258,1
7197,0.7234580249388664,1
7198,0.6925744471646444,1
7199,0.6114996764394819,1
7200,0.6414569712567565,1
7201,0.3667817820065329,0
7202,0.5218831572759055,1
7203,0.5834723355778638,1
7204,0.3193652521430898,0
7205,0.5814563704617361,1
7206,0.5999252264092519,1
7207,0.6181710647566483,1
7208,0.7309273398028081,1
7209,0.47163685185198206,0
7210,0.6536949381458182,1
7211,0.3456451814736327,0
7212,0.47987637983130754,0
7213,0.5097213408568209,1
7214,0.5725209091476419,1
7215,0.13805330082849152,0
7216,0.6362133913303893,1
7217,0.7097137600519589,1
7218,0.6085958731510467,1
7219,0.5175273713393046,1
7220,0.6714751120988383,1
7221,0.6383125678125369,1
7222,0.4118290609725693,0
7223,0.493602764295696,0
7224,0.5592426032653971,1
7225,0.5206999618581392,1
7226,0.7635644076382221,1
7227,0.7518794624803101,1
7228,0.4347303883424876,0
7229,0.7223010615630433,1
7230,0.6712411206275429,1
7231,0.541151808647801,1
7232,0.38049874727919497,0
7233,0.7765250755443459,1
7234,0.5289029232264765,1
7235,0.5394558517580829,1
7236,0.6596258161860823,1
7237,0.602975965231756,1
7238,0.7000059300176505,1
7239,0.6339937946743889,1
7240,0.6435056654807291,1
7241,0.38859307063713244,0
7242,0.6607182184223593,1
7243,0.5330550055825328,1
7244,0.5752627420059188,1
7245,0.25241059555176926,0
7246,0.735261751413747,1
7247,0.31281908385069024,0
7248,0.1427222424380295,0
7249,0.5697455506207971,1
7250,0.44543966958318054,0
7251,0.31454269645345295,0
7252,0.3179424576129071,0
7253,0.2718664675427647,0
7254,0.5989952354574415,1
7255,0.5639390169558403,1
7256,0.36562926988540273,0
7257,0.34990674234904473,0
7258,0.3652788920386497,0
7259,0.6163127804166891,1
7260,0.6024355481266522,1
7261,0.49099980326340664,0
7262,0.6318012642810129,1
7263,0.727015839804746,1
7264,0.6600247218309047,1
7265,0.4034859898615901,0
7266,0.13323908512497917,0
7267,0.4096562741112629,0
7268,0.4342962903461045,0
7269,0.43225801742414294,0
7270,0.5160293482659206,1
7271,0.7411768415444179,1
7272,0.43028058022113924,0
7273,0.7252454893458964,1
7274,0.6141697196671739,1
7275,0.3068772098950869,0
7276,0.543991041544475,1
7277,0.5508693353432237,1
7278,0.3912745552609356,0
7279,0.45063214543487295,0
7280,0.617729401892559,1
7281,0.34522289935013906,0
7282,0.389824727616899,0
7283,0.6701234988031798,1
7284,0.48257942529760256,0
7285,0.5547667112525033,1
7286,0.5364403854816139,1
7287,0.4547889496962481,0
7288,0.5694830606548464,1
7289,0.4106829163532723,0
7290,0.3934161442363514,0
7291,0.5591420199310178,1
7292,0.6710431718369017,1
7293,0.49920909010638087,0
7294,0.4816675726913074,0
7295,0.5278301355514003,1
7296,0.6438027989654533,1
7297,0.3417172170215505,0
7298,0.5162583890183339,1
7299,0.3859908717172319,0
7300,0.5682095201107479,1
7301,0.4058303137820454,0
7302,0.6782366953490531,1
7303,0.4424832666668183,0
7304,0.7342525721971475,1
7305,0.5408362698988991,1
7306,0.4114730693107147,0
7307,0.6582293619689066,1
7308,0.5444537335033521,1
7309,0.22456609302004307,0
7310,0.6294763963896012,1
7311,0.6125218258429916,1
7312,0.5415477847849688,1
7313,0.7888405469352737,1
7314,0.6655326287507966,1
7315,0.18414847794268213,0
7316,0.33857571152745775,0
7317,0.30273340635149887,0
7318,0.36315509292573034,0
7319,0.33125503787956584,0
7320,0.46320342843458395,0
7321,0.4228419071725106,0
7322,0.29126493003045095,0
7323,0.6900801173852211,1
7324,0.49399759526917103,0
7325,0.5300182639594138,1
7326,0.5116969475107942,1
7327,0.6446809011088446,1
7328,0.2638557621722899,0
7329,0.4386248088675536,0
7330,0.2136609136522172,0
7331,0.304537677201112,0
7332,0.43544335012124274,0
7333,0.6713581212263126,1
7334,0.3966829999951909,0
7335,0.4653201334383131,0
7336,0.09240123375277857,0
7337,0.1095019689879704,0
7338,0.7687733540105166,1
7339,0.27808644319913484,0
7340,0.6994685929759519,1
7341,0.8266736810792736,1
7342,0.6611262694380681,1
7343,0.47541142541780657,0
7344,0.5564119592688272,1
7345,0.4620935352857978,0
7346,0.5157632981091933,1
7347,0.35995566091313275,0
7348,0.6478906787441213,1
7349,0.48047420281310815,0
7350,0.4620113071169973,0
7351,0.5747518940916251,1
7352,0.39278473412368814,0
7353,0.19448483204132153,0
7354,0.840266859156601,1
7355,0.32678327147819686,0
7356,0.5923271031414094,1
7357,0.3488106248137254,0
7358,0.36198238054599985,0
7359,0.5172817129380617,1
7360,0.6594984229001475,1
7361,0.720326064652722,1
7362,0.5859798097594456,1
7363,0.6592012530175047,1
7364,0.3012187014671064,0
7365,0.4760789144910284,0
7366,0.5356586684015416,1
7367,0.5775964325137584,1
7368,0.4118175934066803,0
7369,0.38139183067055943,0
7370,0.6161210276244381,1
7371,0.42749778194563354,0
7372,0.3274689331770689,0
7373,0.33234657347576907,0
7374,0.4661944091255442,0
7375,0.40340881547148894,0
7376,0.5714428774286131,1
7377,0.617803801984255,1
7378,0.45385800202217896,0
7379,0.283091294290274,0
7380,0.5998866325193926,1
7381,0.5750815963568329,1
7382,0.6021028690479102,1
7383,0.5488762113430146,1
7384,0.4903450376312518,0
7385,0.4820038365871019,0
7386,0.3191192470067253,0
7387,0.656403358010575,1
7388,0.29989534796411865,0
7389,0.5882753298323241,1
7390,0.4448444147856308,0
7391,0.7074283874730777,1
7392,0.4676039301704008,0
7393,0.402275208034207,0
7394,0.466224481730793,0
7395,0.4348908945766962,0
7396,0.5497461887386518,1
7397,0.6145363727978914,1
7398,0.5290260462832436,1
7399,0.5642455687183813,1
7400,0.4315357233044256,0
7401,0.5253159418905472,1
7402,0.5518543538612595,1
7403,0.6938670403551043,1
7404,0.38559198207105455,0
7405,0.2934531760402973,0
7406,0.6105027833151173,1
7407,0.5342371317870981,1
7408,0.43634249654646723,0
7409,0.3334737164308568,0
7410,0.5191332220611291,1
7411,0.37248548579171764,0
7412,0.6186332043157381,1
7413,0.4224118748962103,0
7414,0.38788944570263506,0
7415,0.19660043551036788,0
7416,0.3337553130345436,0
7417,0.313166029558528,0
7418,0.2757690852883204,0
7419,0.668268748599601,1
7420,0.394621858148482,0
7421,0.6036647030713869,1
7422,0.7592383843231217,1
7423,0.520044883826514,1
7424,0.531741447078888,1
7425,0.35701698868090026,0
7426,0.47337479278933703,0
7427,0.5258008733551737,1
7428,0.2456774491314278,0
7429,0.4962484077603431,0
7430,0.22836036383227348,0
7431,0.6414543153650818,1
7432,0.345005260434947,0
7433,0.4374042380318734,0
7434,0.5457990724698218,1
7435,0.5600752205393907,1
7436,0.45615422473729755,0
7437,0.20789564357816948,0
7438,0.31900941655353515,0
7439,0.45166505244516164,0
7440,0.5233932987248189,1
7441,0.6218664100212021,1
7442,0.32489589208335345,0
7443,0.4425053248963251,0
7444,0.16807125686335125,0
7445,0.6496257144901237,1
7446,0.23206173360726856,0
7447,0.46877437592040083,0
7448,0.6751348503001675,1
7449,0.7171834304412759,1
7450,0.5188891734071899,1
7451,0.3875221754416138,0
7452,0.22940534487868908,0
7453,0.6411958266643057,1
7454,0.36787596870895106,0
7455,0.6556319912620173,1
7456,0.591636815910583,1
7457,0.31055514469769446,0
7458,0.6675988515194202,1
7459,0.3631635860247062,0
7460,0.7609156037009842,1
7461,0.24090036353586033,0
7462,0.5124175573697035,1
7463,0.22415679950198203,0
7464,0.5242269500868233,1
7465,0.4913881929475468,0
7466,0.5602693039660401,1
7467,0.6033831402340288,1
7468,0.581640317169281,1
7469,0.7401577867710445,1
7470,0.3784434022468279,0
7471,0.6584161577142138,1
7472,0.4855569004447188,0
7473,0.14962440804445096,0
7474,0.6264376769115692,1
7475,0.5320217776908056,1
7476,0.4316599332422552,0
7477,0.3194088422003381,0
7478,0.5553587693016468,1
7479,0.4399053894561115,0
7480,0.6042215575099339,1
7481,0.2571482977532191,0
7482,0.20984526023896824,0
7483,0.6077283783744711,1
7484,0.4756204150061354,0
7485,0.39201521081888535,0
7486,0.5690907277492583,1
7487,0.26048393028046274,0
7488,0.4886958704915982,0
7489,0.7498925122345754,1
7490,0.3083993647785951,0
7491,0.21846338826953007,0
7492,0.17877044798646388,0
7493,0.3993803522725877,0
7494,0.4220356038080326,0
7495,0.5944166814137913,1
7496,0.5853174038864708,1
7497,0.39828815622855007,0
7498,0.7181815029534316,1
7499,0.7687078740154032,1
7500,0.5520223625644464,1
7501,0.38895994491227026,0
7502,0.6134956188708905,1
7503,0.15264251787155902,0
7504,0.4532822731116511,0
7505,0.5927580186083833,1
7506,0.17688048481236215,0
7507,0.45386240654560533,0
7508,0.44875997791278294,0
7509,0.2981304925680055,0
7510,0.49926777526602384,0
7511,0.4960518462068521,0
7512,0.4632189464713115,0
7513,0.5233516650540426,1
7514,0.34337201439715476,0
7515,0.3646811451855131,0
7516,0.7972541995240773,1
7517,0.4844374409745786,0
7518,0.6742239068398619,1
7519,0.35763537165389636,0
7520,0.3858910303652798,0
7521,0.7224565673689644,1
7522,0.6258433381874591,1
7523,0.5322497177936912,1
7524,0.4385472410561766,0
7525,0.5233932987248189,1
7526,0.7459275817256636,1
7527,0.24396957010283152,0
7528,0.18388685676722055,0
7529,0.5059301022232287,1
7530,0.21418039762599805,0
7531,0.42167441493769897,0
7532,0.5415910581508633,1
7533,0.747958506986394,1
7534,0.4880155047828818,0
7535,0.5429813890854923,1
7536,0.5741670985965273,1
7537,0.27458332206654606,0
7538,0.5942062517286776,1
7539,0.514458595567622,1
7540,0.15822766380027095,0
7541,0.6095541278414092,1
7542,0.43065952099389326,0
7543,0.6984281519682827,1
7544,0.47344851494447565,0
7545,0.1718261743462878,0
7546,0.30722280063143864,0
7547,0.5268264283013793,1
7548,0.5161874301931492,1
7549,0.5841178210932298,1
7550,0.605429861130927,1
7551,0.7152969357525403,1
7552,0.31226779191734416,0
7553,0.6849564716792589,1
7554,0.5584054690408893,1
7555,0.640785955583092,1
7556,0.407932132820172,0
7557,0.23391952166480312,0
7558,0.4950692479001029,0
7559,0.21582603689440855,0
7560,0.41742856348932833,0
7561,0.6200209007486079,1
7562,0.45183950112608123,0
7563,0.6547048337499417,1
7564,0.7433547864744873,1
7565,0.32557140183178773,0
7566,0.48570332242888614,0
7567,0.48152668575848856,0
7568,0.4704363314667989,0
7569,0.4934521864542734,0
7570,0.715866333013024,1
7571,0.6394719451256023,1
7572,0.43967093470750357,0
7573,0.2602067687176083,0
7574,0.5508181147412037,1
7575,0.735264206859812,1
7576,0.36583979981811166,0
7577,0.4096562741112629,0
7578,0.2981793260607954,0
7579,0.3532639695435209,0
7580,0.7267622208130492,1
7581,0.5169884981425703,1
7582,0.6393879891752026,1
7583,0.40469999619730823,0
7584,0.6196229391863306,1
7585,0.38180711021319036,0
7586,0.32406729412878427,0
7587,0.1379980655044852,0
7588,0.3577293604137443,0
7589,0.5735330220369811,1
7590,0.3538399745660402,0
7591,0.47607507209969135,0
7592,0.4266493503259223,0
7593,0.5348385040062045,1
7594,0.476230823931173,0
7595,0.31074260216009564,0
7596,0.3400301082272069,0
7597,0.3930003751110913,0
7598,0.6355133993638399,1
7599,0.15551507966562939,0
7600,0.5969305295256085,1
7601,0.4725372030354068,0
7602,0.5690006813119509,1
7603,0.6263618331683567,1
7604,0.4303450050233299,0
7605,0.4290806258263527,0
7606,0.3569336915281963,0
7607,0.5752529035978096,1
7608,0.31668348413821984,0
7609,0.280327978505724,0
7610,0.5766340452865243,1
7611,0.4840805493881047,0
7612,0.27394218601187215,0
7613,0.6455175344404628,1
7614,0.5569383463802665,1
7615,0.28819771621355034,0
7616,0.2639669355614587,0
7617,0.4322940781783474,0
7618,0.7172143354550893,1
7619,0.7851932170519804,1
7620,0.5665081082916463,1
7621,0.21298349347373394,0
7622,0.5442663411480857,1
7623,0.48401503690775205,0
7624,0.21432676380303697,0
7625,0.3707673336725308,0
7626,0.5150329115445932,1
7627,0.5624338875205316,1
7628,0.7585686940457732,1
7629,0.5767238186740037,1
7630,0.6933164994717778,1
7631,0.4969245670845966,0
7632,0.47818430857129524,0
7633,0.5246294786449212,1
7634,0.7475880681000794,1
7635,0.4221409638075334,0
7636,0.41302709683498606,0
7637,0.4439006503805522,0
7638,0.5292405017001202,1
7639,0.2670823053502283,0
7640,0.7339068327417677,1
7641,0.2233580195074486,0
7642,0.6712048210094876,1
7643,0.6249137831440316,1
7644,0.611850012441315,1
7645,0.5809777015727445,1
7646,0.7032163908166513,1
7647,0.34071256371442477,0
7648,0.7023892954108534,1
7649,0.5017003593727144,1
7650,0.45190556567656404,0
7651,0.41509728389033645,0
7652,0.6532756478433361,1
7653,0.5614866366743145,1
7654,0.7592447062533113,1
7655,0.5686951484099191,1
7656,0.496137657446384,0
7657,0.6696794637436617,1
7658,0.5755088046980588,1
7659,0.4521262713744987,0
7660,0.7059612243017926,1
7661,0.49432284336387267,0
7662,0.4291812766882493,0
7663,0.6213713099759439,1
7664,0.2556762625801107,0
7665,0.6410760283778595,1
7666,0.408093354336677,0
7667,0.28600196230380165,0
7668,0.6042019245049575,1
7669,0.5761126463635717,1
7670,0.29841208396808766,0
7671,0.3745172654136293,0
7672,0.4090828739156079,0
7673,0.35948570946080505,0
7674,0.7082227622272365,1
7675,0.3179103529090372,0
7676,0.4490966315050332,0
7677,0.5430929351224499,1
7678,0.5575850312937396,1
7679,0.5199352098551607,1
7680,0.8171194106266952,1
7681,0.06277462327775452,0
7682,0.1686459914806306,0
7683,0.2117068964384838,0
7684,0.713031528328393,1
7685,0.506340428248118,1
7686,0.3966484619632619,0
7687,0.5500524723520174,1
7688,0.40710490947393313,0
7689,0.5619293307594814,1
7690,0.19918711909237335,0
7691,0.4401209062524064,0
7692,0.29403179805005036,0
7693,0.2002998396975962,0
7694,0.5361623833890089,1
7695,0.1952710286456969,0
7696,0.4308360652906949,0
7697,0.4950813374364816,0
7698,0.5812809579309951,1
7699,0.6312395733753673,1
7700,0.4956535797869259,0
7701,0.6755065753434591,1
7702,0.33038964738400295,0
7703,0.2837601558666719,0
7704,0.550698554124572,1
7705,0.42417474532367616,0
7706,0.2907848906887671,0
7707,0.678106713930282,1
7708,0.29928058060605295,0
7709,0.6275063243306074,1
7710,0.6914747786039717,1
7711,0.4680719078577729,0
7712,0.41150191300894384,0
7713,0.3759730087841255,0
7714,0.5046407985264503,1
7715,0.5861983417548879,1
7716,0.46758732887969945,0
7717,0.3734712545891132,0
7718,0.33713832758193685,0
7719,0.6713048397390841,1
7720,0.29690839407776165,0
7721,0.6021986855392334,1
7722,0.7047252849563136,1
7723,0.46186213316988944,0
7724,0.31821520645854273,0
7725,0.2599048156647511,0
7726,0.3737021511925673,0
7727,0.7183466068157973,1
7728,0.509893387103539,1
7729,0.6268444616606486,1
7730,0.6126833052842842,1
7731,0.6072945570380727,1
7732,0.43030518892268876,0
7733,0.37771250587660543,0
7734,0.47232976279239025,0
7735,0.6086305795416929,1
7736,0.6136577346530004,1
7737,0.4238642723914826,0
7738,0.5450055809093652,1
7739,0.42084449506284616,0
7740,0.619130645114447,1
7741,0.6015595481933647,1
7742,0.32492284363986695,0
7743,0.26155189309434124,0
7744,0.5156564432786042,1
7745,0.7884757023151167,1
7746,0.3962757430392595,0
7747,0.5884003304313399,1
7748,0.5018013224468157,1
7749,0.5714888438591808,1
7750,0.5094922220245477,1
7751,0.5884836113273018,1
7752,0.7582257122030245,1
7753,0.36894102179078464,0
7754,0.4018453898569745,0
7755,0.2571433554690538,0
7756,0.5810819068080225,1
7757,0.67144026471162,1
7758,0.4899124750686516,0
7759,0.5680817761925647,1
7760,0.29111918285156063,0
7761,0.6643277820289344,1
7762,0.3703296195354201,0
7763,0.4681807316841173,0
7764,0.29191364480721677,0
7765,0.6464907749853105,1
7766,0.5222077406883542,1
7767,0.6047247091644906,1
7768,0.6960171953639858,1
7769,0.7477776926188098,1
7770,0.4955733523075729,0
7771,0.5374248949220626,1
7772,0.1681629688823746,0
7773,0.33646558046127706,0
7774,0.6929829239215102,1
7775,0.6524184587195505,1
7776,0.26230611770272855,0
7777,0.5374362273008271,1
7778,0.4537977233996922,0
7779,0.46858392689446515,0
7780,0.4989157274475429,0
7781,0.4527596409758692,0
7782,0.7159051628009289,1
7783,0.44230346368128964,0
7784,0.12621631510275932,0
7785,0.4077531716812638,0
7786,0.3116142603940203,0
7787,0.5642001126145298,1
7788,0.6729857788103725,1
7789,0.5025348354492193,1
7790,0.598141204241475,1
7791,0.4582004766479194,0
7792,0.6600666061483944,1
7793,0.7052331968432599,1
7794,0.41954353811420136,0
7795,0.5339901640884835,1
7796,0.3182911317585454,0
7797,0.6216412496283606,1
7798,0.36313620655576045,0
7799,0.5746622406608681,1
7800,0.6883058664058163,1
7801,0.5693684626691703,1
7802,0.6298475670929389,1
7803,0.4796408146764804,0
7804,0.5346597037184051,1
7805,0.37153229668727505,0
7806,0.5507079144284952,1
7807,0.4448148358439423,0
7808,0.47638942876412105,0
7809,0.36781958800872444,0
7810,0.6620693901376717,1
7811,0.556557708676114,1
7812,0.5079924427715803,1
7813,0.431947776261275,0
7814,0.23957908591464858,0
7815,0.39616170389817745,0
7816,0.6559189102599263,1
7817,0.3485043798693849,0
7818,0.6499492991203936,1
7819,0.32426015548456805,0
7820,0.5686151374766355,1
7821,0.7175074997921754,1
7822,0.37594905162643244,0
7823,0.5423055605188596,1
7824,0.4981155840654025,0
7825,0.4383658063756424,0
7826,0.40623816563831605,0
7827,0.5338935623697957,1
7828,0.3783489535208569,0
7829,0.2806448803979633,0
7830,0.5308379861076288,1
7831,0.6789262209422425,1
7832,0.3883815914485806,0
7833,0.37462184477098465,0
7834,0.5693914710711281,1
7835,0.8434551789633461,1
7836,0.3546666986966427,0
7837,0.5788573527445481,1
7838,0.498579547311244,0
7839,0.656384400337482,1
7840,0.6809540111691161,1
7841,0.6903689647733459,1
7842,0.40793995662519905,0
7843,0.31992635267008096,0
7844,0.4150298933714869,0
7845,0.3524324091871536,0
7846,0.2445441725335061,0
7847,0.5522360988878422,1
7848,0.35484907647726155,0
7849,0.5511067590392045,1
7850,0.23088890701746567,0
7851,0.5973630769262858,1
7852,0.5826686931539499,1
7853,0.4830158363792095,0
7854,0.27684912847791315,0
7855,0.2510447358697581,0
7856,0.5535163201443243,1
7857,0.46081185119291884,0
7858,0.36952190730807577,0
7859,0.2233517495675441,0
7860,0.2995352263049902,0
7861,0.37167538534295064,0
7862,0.5216281394897485,1
7863,0.7133528591980405,1
7864,0.581330060158114,1
7865,0.6755154979190581,1
7866,0.20807130346496314,0
7867,0.6371176364176235,1
7868,0.22133933649781978,0
7869,0.3464659860354165,0
7870,0.7393484710675038,1
7871,0.4442136502855283,0
7872,0.6757389795788977,1
7873,0.8903412497565191,1
7874,0.7110622162028398,1
7875,0.6765081420167586,1
7876,0.29032072645865736,0
7877,0.4416743713899653,0
7878,0.4968407176450694,0
